Step ID,Problem Hierarchy,Problem Name,Max Problem View,Step Name,Avg Incorrects,Avg Hints,Avg Corrects,% First Attempt Incorrects,% First Attempt Hints,% First Attempt Corrects,Avg Step Duration (sec),Avg Correct Step Duration (sec),Avg Error Step Duration (sec),Total Students,Total Opportunities,KC (new KC model name)
94321d9d66101834651eb203affb4de9,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_geno_pheno_digt,1,q1_i1 UpdateRadioButton,0.2414,0,1.0069,15.8621,0,84.1379,1.114,0.357,5.13,290,290,
b46cf6e8402ccdfad84e17c0b1bef92e,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_geno_pheno_digt,2,q2_segr_law_i1 UpdateRadioButton,0.3891,0,1.0102,29.0102,0,70.9898,19.07,20.966,14.429,293,293,
d9a0f554da5e10d6454ffad33ce61bdd,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_geno_pheno_digt,2,q3_prediction_i1 UpdateRadioButton,0.125,0,1.0074,8.8235,0,91.1765,20.792,21.698,11.438,272,272,
c857f2ca73aa75e0ace5f92d67e3c8dd,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_heteroxygous_digt,1,q1_i1 UpdateRadioButton,0.2006,0,1.015,15.2695,0,84.7305,0.494,0.039,3.02,334,334,
f7c4966f3f60a2f1001616940f32f502,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_heterozygous_text,2,q1_q1txt UpdateTextField,0.4626,0,0.9181,35.9431,0,64.0569,3.598,0.133,9.772,278,281,
83068b302be74db91c91f0d2e50a3aa0,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_heterozygous_text,2,q2_q2txt UpdateTextField,0.1136,0,0.967,10.6227,0,89.3773,7.018,6.557,10.897,271,273,
115cb8746f38f469d5ab817abaf57f07,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_independent_assortment_lbd,1,q1_i1 UpdateRadioButton,0.5409,0,1.0107,33.0961,0,66.9039,1.804,0.027,5.398,281,281,
ebc8d03e80dd4267de8086a36a67d58c,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_independent_assortment_lbd,2,q2_i1 UpdateRadioButton,1.2138,0,1.0652,72.1014,0,27.8986,17.655,10.74,20.343,275,276,
106156dbae907cf0e5b3bf91006bc853,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_independent_assortment_lbd,2,q3_i1 UpdateRadioButton,0.2731,0,1.0295,17.3432,0,82.6568,13.199,12.379,17.106,271,271,
a91e5a7b63527464ac24628d65490f22,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_independent_assortment_lbd,2,q4_i1 UpdateRadioButton,0.6582,0,1.0182,36.3636,0,63.6364,21.345,20.337,23.11,275,275,
3d8158b127afd1048ef0c4bcb96c9f20,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,1,q1_i1 UpdateRadioButton,0.173,0,1.0063,10.3774,0,89.6226,0.469,0.14,3.303,318,318,
b286577eca82b8bdf095643bbd74c457,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,2,q2_i1 UpdateRadioButton,0.5469,0,1.0063,32.8125,0,67.1875,14.05,11.808,18.619,320,320,
b9e14bcabcecc77620b2d267c68ce8df,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,2,q3_i1 UpdateRadioButton,0.3291,0,1,24.9201,0,75.0799,10.907,9.574,14.923,313,313,
ed9bbfb7a8b5c2eeb62d19d6825a9ef7,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,2,q4_i1 UpdateRadioButton,0.1943,0,0.9968,12.7389,0,87.2611,4.879,4.391,8.225,314,314,
e892859b2503d4fd01bc37c3dad75e59,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,2,q5_i1 UpdateCheckbox,0.1729,0,1.8644,10.5085,0,89.4915,16.022,15.869,17.323,291,295,
a32d5a7a6d46f5693b6a161147fc6624,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,2,q6_i1 UpdateRadioButton,0.6644,0,1.0136,34.2373,0,65.7627,11.131,8.206,16.748,295,295,
c91d8896ead149cf9e2800f78c7c7ae7,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_lbd,2,q1_i1 UpdateRadioButton,0.1314,0,1.0032,9.6154,0,90.3846,0.288,0,3,311,312,
a45d61e8703fbf639d13e322907148eb,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_mendells_contribution_SC,2,g1_qsub_0 UpdateShortAnswer,0,0,1.2339,0,0,100,11.258,11.258,,246,248,
37d02861665c9fb581ab56eb59b524e7,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_punnett_lbd,1,q1_i1 UpdateRadioButton,0.3345,0,1.0276,22.069,0,77.931,1.178,0.142,4.836,290,290,
b5ca68c92a6ff334aa29ada000b20ef6,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_punnett_lbd,2,q2_i1 UpdateRadioButton,0.6491,0,1,38.9474,0,61.0526,10.925,9.178,13.662,285,285,
3a414ebbc08f758ca957cf07fede41da,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q10_i1 UpdateRadioButton,0.3185,0,0.6815,31.8548,0,68.1452,22.598,21.762,24.223,248,248,
517f59ff98796f84daecd05cb3dce56e,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q11_i1 UpdateRadioButton,0.1277,0,0.8723,12.7737,0,87.2263,21.67,21.395,23.416,274,274,
813ed3b8afc488284aec3c95473bf266,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q12_i1 UpdateRadioButton,0.0557,0,0.9443,5.5749,0,94.4251,21.639,21.619,21.96,287,287,
d651ac173a561eb9db7311ba5d441655,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q13_i1 UpdateRadioButton,0.097,0,0.903,9.7015,0,90.2985,22.907,22.775,23.997,268,268,
2d392a65f9e687e1712df6c94f997363,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q14_i1 UpdateRadioButton,0.022,0,0.978,2.1978,0,97.8022,20.757,20.549,27.129,273,273,
3a16338d368776444b66b6ba726638f9,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q15_i1 UpdateRadioButton,0.0441,0,0.9559,4.4118,0,95.5882,20.979,20.915,22.102,272,272,
85dbeececceeff1a460f6ad281244034,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q17_i1 UpdateRadioButton,0.163,0,0.837,16.3043,0,83.6957,21.504,21.059,23.728,276,276,
32ca8e7c70874a65abd32437375476df,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q18_i1 UpdateRadioButton,0.2746,0,0.7254,27.4648,0,72.5352,22.328,22.428,22.069,284,284,
9ca70ca24bde255e4db763b914399658,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q19_i1 UpdateRadioButton,0.163,0,0.837,16.3043,0,83.6957,22.05,22.114,21.643,276,276,
60d6baa239abec93781de96943878ff0,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q1_i1 UpdateRadioButton,0.3985,0,0.6015,39.8496,0,60.1504,21.012,20.254,22.128,266,266,
b293eb7a01f56bf44e15405edfdc4390,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q20_i1 UpdateRadioButton,0.2065,0,0.7935,20.6522,0,79.3478,21.818,21.185,24.147,276,276,
5d2cea76f710a8488b26ce4cd845dad1,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q21_i1 UpdateRadioButton,0.2125,0,0.7875,21.2454,0,78.7546,22.464,22.221,23.398,273,273,
e5f90abe715a31b5688889b44775b4d1,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q22_i1 UpdateRadioButton,0.1043,0,0.8957,10.4317,0,89.5683,21.093,21.129,20.749,278,278,
9796a71d6cca0316b9f54cb870206d4a,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q23_beans_i1 UpdateRadioButton,0.1014,0,0.8986,10.1351,0,89.8649,21.649,21.998,18.676,296,296,
2c9575d1d5812655254fe1a9f08e95fa,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q24_beans_i1 UpdateRadioButton,0.152,0,0.848,15.2027,0,84.7973,21.649,20.926,26.379,296,296,
50e7675bc083b597ae548591b7065288,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q25_i1 UpdateRadioButton,0.1095,0,0.8905,10.9489,0,89.0511,21.297,20.894,24.836,274,274,
baafb84e2f4e1b7121e079d3241d0380,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q26_i1 UpdateRadioButton,0.0961,0,0.9039,9.6085,0,90.3915,21.175,21.179,21.111,281,281,
dd9e0438815e5b99a9dd2ec8a2a3d523,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q27_i1 UpdateRadioButton,0.0655,0,0.9345,6.5455,0,93.4545,21.725,21.883,19.947,275,275,
ef274e351a4fd8bf1bf0fadd26d2a5a4,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q2_i1 UpdateRadioButton,0.1673,0,0.8327,16.7315,0,83.2685,21.375,21.564,20.572,257,257,
5ce8d4ffe55f2ae58bdecbb4c76b290e,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q3_i1 UpdateRadioButton,0.3513,0,0.6487,35.1254,0,64.8746,22.331,22.107,22.741,279,279,
a5cf723bef3ad6ec74a0297daa6f4a83,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q4_i1 UpdateRadioButton,0.3177,0,0.6823,31.769,0,68.231,22.612,22.245,23.299,277,277,
d0133107a8c0ab37eadc30c4f567ee48,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q5_i1 UpdateRadioButton,0.1207,0,0.8793,12.069,0,87.931,21.799,21.289,25.01,290,290,
5cc5123d9452af9ee0e2455aade9922f,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q6_tongue_i1 UpdateRadioButton,0.1019,0,0.8981,10.1887,0,89.8113,20.763,20.427,24.025,265,265,
83663236928856aaeb76fbfba9b20561,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q7_tongue_i1 UpdateRadioButton,0.1434,0,0.8566,14.3396,0,85.6604,20.763,20.258,24.321,265,265,
a2ee1d538e3117ed74a226aa3fe6bb1f,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q8_tongue_i1 UpdateRadioButton,0.1849,0,0.8151,18.4906,0,81.5094,20.763,20.285,22.614,265,265,
66bdd6e63ad747c0723b06d41ed77edf,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,8,genetics_heredity_pool_q9_i1 UpdateRadioButton,0.1927,0,0.8073,19.2727,0,80.7273,23.047,23.857,19.765,275,275,
4b98fd9504db8d8f68b2a8d9a0489eba,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_spaniels_digt,1,q1_i1 UpdateRadioButton,0.6263,0,1.0356,37.3665,0,62.6335,3.007,1.108,6.19,281,281,
1f091b994125e343e70ea089c981e04f,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_spaniels_digt,2,q2_i1 UpdateRadioButton,0.7873,0,1.0821,40.6716,0,59.3284,27.082,20.544,36.56,268,268,
7f76860086cfd9643f60c10460bf69e2,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_two_traits_digt,1,q1_i1 UpdateRadioButton,0.2889,0,1.0111,14.0741,0,85.9259,0.6,0.017,4.158,270,270,
d4c9c18b1107758005241ab89f1716c7,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q10_i1 UpdateRadioButton,0.1035,0,0.8965,10.3509,0,89.6491,18.544,18.002,23.457,435,570,
04705ba08bc83830ec0b6f2344f1002a,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q1_i1 UpdateRadioButton,0.0193,0,0.9807,1.9298,0,98.0702,18.544,18.518,20.135,435,570,
c7508d4c6eaaa0fdae2173b7827ea978,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q2_i1 UpdateRadioButton,0.0298,0,0.9702,2.9825,0,97.0175,18.544,18.446,22.154,435,570,
63aff4c1d76865f1a7ff5b4307334b43,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q3_i1 UpdateRadioButton,0.2123,0,0.7877,21.2281,0,78.7719,18.544,17.944,20.735,435,570,
4250ffaf0b669843f070906a3885c588,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q4_i1 UpdateRadioButton,0.0421,0,0.9579,4.2105,0,95.7895,18.544,18.641,16.569,435,570,
1697e6aba44ba47f29b8de63ca374b9d,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q5_i1 UpdateRadioButton,0.0544,0,0.9456,5.4386,0,94.5614,18.544,18.558,18.318,435,570,
6c8c5f8e65048ed31189b33fe61647f3,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q6_i1 UpdateRadioButton,0.0211,0,0.9789,2.1053,0,97.8947,18.544,18.527,19.303,435,570,
35be64ae5fc64987e2e471de49e3f88c,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q7_i1 UpdateRadioButton,0.2123,0,0.7877,21.2281,0,78.7719,18.544,18.162,20.083,435,570,
1e08df38223833ca2801958f892667c6,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q8_i1 UpdateRadioButton,0.0737,0,0.9263,7.3684,0,92.6316,18.544,18.191,23.169,435,570,
824efd0a5012d3e999aff6d8f9ddac0c,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",cell_division_meiosis_quiz,4,cell_division_meiosis_quiz_pool_q9_i1 UpdateRadioButton,0.0649,0,0.9351,6.4912,0,93.5088,18.544,18.311,21.909,435,570,
8b9b231c87345b3a48e57cf92f8b04d3,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-1_asexual_cell_division,2,q1_i1 UpdateRadioButton,0.5701,0,1.0374,43.3022,0,56.6978,3.57,0.203,7.978,319,321,
d61a5ddcb5d9475695a4d2b9d2babe46,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-1_asexual_cell_division,2,q2_i1 UpdateRadioButton,0.1214,0,1.0224,8.6262,0,91.3738,11.288,11.343,10.704,311,313,
6fdca92e1d245865bcfc957727094991,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-2_sex_vs_asex_DIGT,2,q1_i1 UpdateRadioButton,0.195,0.0031,1.0279,12.0743,0.3096,87.6161,0.474,0.145,2.8,322,323,
e9f35344f2b4c01b72a75bc9adde9f81,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-2_sex_vs_asex_DIGT,2,q2_i1 UpdateRadioButton,0.9088,0.0031,1.0692,50.6289,0.3145,49.0566,30.965,32.321,29.66,316,318,
f518670611faa54df614069b16a0c0ba,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-3_mitosis_vs_meiosis_LBD,2,q1_i1 UpdateRadioButton,0.2613,0,1.009,15.6156,0,84.3844,0.685,0.004,4.365,332,333,
c7cf4f5000022dab783b616b067bcf62,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-3_mitosis_vs_meiosis_LBD,2,q2_i1 UpdateRadioButton,0.3458,0,1.0102,33.8983,0,66.1017,23.898,19.127,33.105,295,295,
58769e426a2bee6ff732b241df7af9f0,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-3_mitosis_vs_meiosis_LBD,2,q3_i1 UpdateRadioButton,0.3051,0,1.0136,29.4915,0,70.5085,10.064,9.353,11.764,295,295,
465e3928779b7ab8c823f99af653d415,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-3_mitosis_vs_meiosis_LBD,2,q4_i1 UpdateRadioButton,0.3209,0,1.0068,31.0811,0,68.9189,10.361,9.324,12.663,296,296,
5f4c6ef53f1a1e9f9172dc5151c2492f,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-3_mitosis_vs_meiosis_LBD,2,q5_i1 UpdateRadioButton,0.436,0,1.036,22.4,0,77.6,36.62,33.68,46.804,249,250,
f00605f3a972053f6db66004d043d9cf,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-5_daughter-cells_LBD,3,q1_i1 UpdateRadioButton,0.4613,0,1.0258,34.8387,0,65.1613,2.503,0.035,7.12,309,310,
46a8cbbefccf201cbfe83fc8b60abb8b,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-5_daughter-cells_LBD,2,q2_i1 UpdateRadioButton,0.3803,0,1.0098,24.5902,0,75.4098,8.787,7.187,13.693,303,305,
0848ca6efe45204e56c397c284d16072,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-6_telophase_LBD,5,q1_i1 UpdateRadioButton,1.293,0.0032,1.0287,58.2803,0.3185,41.4013,7.121,0.208,12.005,310,314,
17b4e707041630a1c3d23300ee5a82db,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-6_telophase_LBD,4,q2_nbr_chromosomes_chromosome_nbr UpdateComboBox,0.4403,0,1.0137,25.256,0,74.744,26.616,26.954,25.615,292,293,
c401218e8b93157622667a3e76577292,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-6_telophase_LBD,4,q3_genetic_variability_i1 UpdateRadioButton,9.7668,0,0,100,0,0,49.893,,49.893,288,313,
2399ad52c468fa6f96e96187e9bf1339,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-6_telophase_LBD,3,q4_chromatids_separated_i1 UpdateRadioButton,0.5651,0,1.0445,32.5342,0,67.4658,14.25,13.269,16.284,289,292,
7231f74a9276cefa69add2e8d9d72125,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Meiosis",inline_meiosis-7_non-disjunct_DIGT,2,q1_i1 UpdateRadioButton,0.7748,0.0099,1.0497,43.3775,0,56.6225,2.934,0.48,6.137,300,302,
