Step ID,Problem Hierarchy,Problem Name,Max Problem View,Step Name,,,Avg Incorrects,Avg Hints,Avg Corrects,% First Attempt Incorrects,% First Attempt Hints,% First Attempt Corrects,Avg Step Duration (sec),Avg Correct Step Duration (sec),Avg Error Step Duration (sec),Total Students,Total Opportunities,KC(Paragraph Based 16 clusters)
f988cf6ea45be302231a3d39b40d9e86,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",dynadrop_assessment_punnett_yr,2,q1_capSmall_capSmall4 UpdateComboBox,q1_capSmall,dynadrop_assessment_punnett_yr_q1_capSmall,0.1304,0,1,9.6618,0,90.3382,10.778,10.465,13.7,207,207,biology
136d9df095eb5d53e45fd9f2b9c94ccd,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_albino_digt,2,q1_A UpdateShortAnswer,q1,genetics_heredity_albino_digt_q1,0,0,1.27,0,0,100,5.68,5.68,,199,200,gene
9cf2d275a5bb419fadb5d67ea24e99e9,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_albino_digt,2,q2_A UpdateShortAnswer,q2,genetics_heredity_albino_digt_q2,0,0,1.2308,0,0,100,20.718,20.718,,195,195,gene
81212e301ced34156a16e5c6d1abda35,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_cell_division_digt,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_cell_division_digt_q1,0.1912,0,1.011,11.3971,0,88.6029,0.779,0.191,5.355,272,272,cell
23d21f66f9ac0f508415e75ab7fdbb05,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_cell_division_digt,2,q2_i1 UpdateRadioButton,q2,genetics_heredity_cell_division_digt_q2,0.6231,0,1.0224,54.1045,0,45.8955,7.825,6.878,8.628,267,268,gene
da7a1b3bf4aac53af3a99c70a476bf07,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_cells_LBD,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_cells_LBD_q1,0.1934,0,1.0066,16.3934,0,83.6066,1.085,0.278,5.2,302,305,cell
026536ac983fc4701ecd933d07f2b703,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_cells_LBD,2,q2_i1 UpdateRadioButton,q2,genetics_heredity_cells_LBD_q2,0.3432,0,1.0297,17.1617,0,82.8383,12.571,11.825,16.173,300,303,cell
cfca08e6440882e55817b85340a8f74a,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_cells_LBD2,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_cells_LBD2_q1,0.4136,0.0068,1.0034,33.2203,0.339,66.4407,1.58,0,4.707,293,295,cell
c90083ff616ad7ab7337dac97505ae0d,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_chromosome_digt,4,q1_i1 UpdateRadioButton,q1,genetics_heredity_chromosome_digt_q1,0.8715,0,1.0313,48.2759,0,51.7241,4.447,0.585,8.584,315,319,gene
8d8a06b3b28a725f9943b734ba2769f5,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_chromosome_digt,2,q2_i1 UpdateRadioButton,q2,genetics_heredity_chromosome_digt_q2,0.2226,0,1.0226,16.7742,0,83.2258,10.134,9.211,14.712,310,310,gene
9bb7abcdd8a1dc9b5752285b015e0ad5,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_chromosome_digt,4,q3_i1 UpdateRadioButton,q3,genetics_heredity_chromosome_digt_q3,0.6081,0,1,45.045,0,54.955,21.225,15.607,28.08,219,222,gene
dfa13404d5c2a5351bde3a3a1437ee64,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_chromosome_digt,3,q4_i1 UpdateRadioButton,q4,genetics_heredity_chromosome_digt_q4,0.242,0,0.9909,17.3516,0,82.6484,16.844,17.006,16.054,217,219,gene
a1017d55104bc31d279b4a61b57732fb,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_cystic,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_cystic_q1,0.5344,0,1.0486,24.6964,0,75.3036,1.644,0.29,5.77,246,247,gene
a35c5cd3af7356547ef94731aa63b421,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_dihybrid_lbd,2,q1_y_r UpdateComboBox,q1_y,genetics_heredity_dihybrid_lbd_q1_y,1.1579,0.0239,0.9569,31.5789,0.9569,67.4641,10.354,0.986,29.779,208,209,gene
5750193cdc466f1ea11fccf9bdd31a54,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_dihybrid_lbd,2,q2_y_w UpdateComboBox,q2_y,genetics_heredity_dihybrid_lbd_q2_y,0.6802,0,0.9848,28.934,0,71.066,24.665,16.85,43.86,196,197,gene
53b639c6c54cbf9c420412be89a56d39,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_dihybrid_lbd,2,q3_g_r UpdateComboBox,q3_g,genetics_heredity_dihybrid_lbd_q3_g,0.634,0.0155,0.9897,22.6804,0,77.3196,18.119,13.447,34.045,193,194,animation
404599348a2d87d66ab4be6246fcaf2e,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_dihybrid_lbd,2,q4_g_w UpdateComboBox,q4_g,genetics_heredity_dihybrid_lbd_q4_g,0.3402,0,1,12.8866,0,87.1134,8.232,6.911,17.16,193,194,animation
6980bbf1d3ed7eb2a1cbec036dd1fa7f,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_flowers_LBD,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_flowers_LBD_q1,1.4876,0,1.0813,89.7527,0,10.2473,8.473,4.379,8.941,279,283,gene
4684e5c8297cf6dbf11444f38f1e31bc,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_flowers_LBD,2,q2_i1 UpdateRadioButton,q2,genetics_heredity_flowers_LBD_q2,0.3577,0,1.0146,21.8978,0,78.1022,11.707,11.601,12.083,273,274,gene
d41eadd2d05fc87259d0b3d754217bba,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_flowers_LBD3,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_flowers_LBD3_q1,0.2186,0,1.0251,17.9211,0,82.0789,0.613,0.127,2.84,277,279,gene
94321d9d66101834651eb203affb4de9,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_geno_pheno_digt,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_geno_pheno_digt_q1,0.2852,0,1.0152,15.9696,0,84.0304,1.297,0.267,6.714,262,263,gene
b46cf6e8402ccdfad84e17c0b1bef92e,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_geno_pheno_digt,3,q2_segr_law_i1 UpdateRadioButton,q2_segr_law,genetics_heredity_geno_pheno_digt_q2_segr_law,0.3977,0,1.0114,31.8182,0,68.1818,19.602,18.494,21.976,262,264,gene
d9a0f554da5e10d6454ffad33ce61bdd,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_geno_pheno_digt,2,q3_prediction_i1 UpdateRadioButton,q3_prediction,genetics_heredity_geno_pheno_digt_q3_prediction,0.0792,0,1.0042,5,0,95,25.108,25.5,17.667,240,240,gene
c857f2ca73aa75e0ace5f92d67e3c8dd,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_heteroxygous_digt,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_heteroxygous_digt_q1,0.2099,0,1.0123,16.9753,0,83.0247,0.784,0.074,4.255,323,324,cell
f7c4966f3f60a2f1001616940f32f502,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_heterozygous_text,2,q1_q1txt UpdateTextField,q1,genetics_heredity_heterozygous_text_q1,0.5542,0,0.8835,38.5542,0,61.4458,5.863,0.353,14.646,248,249,gene
83068b302be74db91c91f0d2e50a3aa0,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_heterozygous_text,2,q2_q2txt UpdateTextField,q2,genetics_heredity_heterozygous_text_q2,0.1674,0,0.97,12.4464,0,87.5536,7.657,6.539,15.517,233,233,gene
115cb8746f38f469d5ab817abaf57f07,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_independent_assortment_lbd,2,q1_i1 UpdateRadioButton,q1,genetics_heredity_independent_assortment_lbd_q1,0.51,0,1,30.5221,0,69.4779,2.426,0.382,7.079,249,249,gene
ebc8d03e80dd4267de8086a36a67d58c,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_independent_assortment_lbd,2,q2_i1 UpdateRadioButton,q2,genetics_heredity_independent_assortment_lbd_q2,1.2336,0,1.0164,72.9508,0,27.0492,18.547,12.015,20.983,240,244,gene
106156dbae907cf0e5b3bf91006bc853,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_independent_assortment_lbd,2,q3_i1 UpdateRadioButton,q3,genetics_heredity_independent_assortment_lbd_q3,0.234,0,1.0298,14.8936,0,85.1064,13.34,13.83,10.543,235,235,animation
a91e5a7b63527464ac24628d65490f22,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_independent_assortment_lbd,2,q4_i1 UpdateRadioButton,q4,genetics_heredity_independent_assortment_lbd_q4,0.613,0,1.0087,37.3913,0,62.6087,19.974,18.076,23.151,230,230,gene
3d8158b127afd1048ef0c4bcb96c9f20,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,1,q1_i1 UpdateRadioButton,q1,genetics_heredity_meiosis_digt_q1,0.1237,0,1.0103,7.2165,0,92.7835,0.306,0.119,2.714,291,291,cell
b286577eca82b8bdf095643bbd74c457,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,2,q2_i1 UpdateRadioButton,q2,genetics_heredity_meiosis_digt_q2,0.5753,0,0.9966,35.6164,0,64.3836,18.276,13.777,26.409,291,292,cell
b9e14bcabcecc77620b2d267c68ce8df,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,2,q3_i1 UpdateRadioButton,q3,genetics_heredity_meiosis_digt_q3,0.3966,0,1.0069,26.2069,0,73.7931,11.302,8.93,17.98,289,290,gene
ed9bbfb7a8b5c2eeb62d19d6825a9ef7,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,3,q4_i1 UpdateRadioButton,q4,genetics_heredity_meiosis_digt_q4,0.1354,0,1,9.7222,0,90.2778,5.326,5.031,8.071,287,288,gene
e892859b2503d4fd01bc37c3dad75e59,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,3,q5_i1 UpdateCheckbox,q5,genetics_heredity_meiosis_digt_q5,0.1636,0,1.8104,8.5502,0,91.4498,19.179,19.637,14.304,260,269,cell
a32d5a7a6d46f5693b6a161147fc6624,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_digt,2,q6_i1 UpdateRadioButton,q6,genetics_heredity_meiosis_digt_q6,0.5526,0,0.9962,29.3233,0,70.6767,10.729,7.824,17.731,262,266,cell
c91d8896ead149cf9e2800f78c7c7ae7,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_meiosis_lbd,1,q1_i1 UpdateRadioButton,q1,genetics_heredity_meiosis_lbd_q1,0.1111,0,1.0035,9.375,0,90.625,0.236,0.004,2.481,288,288,cell
a45d61e8703fbf639d13e322907148eb,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_mendells_contribution_SC,2,g1_qsub_0 UpdateShortAnswer,g1_qsub,genetics_heredity_mendells_contribution_SC_g1_qsub,0,0,1.1659,0,0,100,10.79,10.79,,204,205,gene
37d02861665c9fb581ab56eb59b524e7,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_punnett_lbd,3,q1_i1 UpdateRadioButton,q1,genetics_heredity_punnett_lbd_q1,0.3123,0,1.0112,20.8178,0,79.1822,1.327,0.291,5.268,266,269,gene
b5ca68c92a6ff334aa29ada000b20ef6,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_punnett_lbd,2,q2_i1 UpdateRadioButton,q2,genetics_heredity_punnett_lbd_q2,0.6667,0.0038,1,38.6364,0,61.3636,14.042,14.327,13.588,263,264,gene
3a414ebbc08f758ca957cf07fede41da,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q10_i1 UpdateRadioButton,genetics_heredity_pool_q10,genetics_heredity_quiz_genetics_heredity_pool_q10,0.4944,0,0.5056,49.4444,0,50.5556,22.628,21.982,23.228,360,360,acid
517f59ff98796f84daecd05cb3dce56e,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q11_i1 UpdateRadioButton,genetics_heredity_pool_q11,genetics_heredity_quiz_genetics_heredity_pool_q11,0.2133,0,0.7867,21.3296,0,78.6704,22.396,22.008,23.666,361,361,gene
813ed3b8afc488284aec3c95473bf266,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q12_i1 UpdateRadioButton,genetics_heredity_pool_q12,genetics_heredity_quiz_genetics_heredity_pool_q12,0.078,0,0.922,7.7994,0,92.2006,23.282,23.354,22.563,359,359,gene
d651ac173a561eb9db7311ba5d441655,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q13_i1 UpdateRadioButton,genetics_heredity_pool_q13,genetics_heredity_quiz_genetics_heredity_pool_q13,0.1288,0,0.8712,12.8767,0,87.1233,22.173,21.997,23.128,365,365,gene
2d392a65f9e687e1712df6c94f997363,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q14_i1 UpdateRadioButton,genetics_heredity_pool_q14,genetics_heredity_quiz_genetics_heredity_pool_q14,0.0531,0,0.9469,5.3073,0,94.6927,21.863,21.831,22.513,358,358,cell
3a16338d368776444b66b6ba726638f9,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q15_i1 UpdateRadioButton,genetics_heredity_pool_q15,genetics_heredity_quiz_genetics_heredity_pool_q15,0.0488,0,0.9512,4.878,0,95.122,21.857,21.781,23.263,369,369,gene
85dbeececceeff1a460f6ad281244034,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q17_i1 UpdateRadioButton,genetics_heredity_pool_q17,genetics_heredity_quiz_genetics_heredity_pool_q17,0.2039,0,0.7961,20.3911,0,79.6089,22.815,22.766,22.999,358,358,cell
32ca8e7c70874a65abd32437375476df,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q18_i1 UpdateRadioButton,genetics_heredity_pool_q18,genetics_heredity_quiz_genetics_heredity_pool_q18,0.3097,0,0.6903,30.9735,0,69.0265,22.376,23.407,20.301,339,339,cell
9ca70ca24bde255e4db763b914399658,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q19_i1 UpdateRadioButton,genetics_heredity_pool_q19,genetics_heredity_quiz_genetics_heredity_pool_q19,0.2437,0,0.7563,24.3697,0,75.6303,22.336,22.357,22.268,357,357,gene
60d6baa239abec93781de96943878ff0,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q1_i1 UpdateRadioButton,genetics_heredity_pool_q1,genetics_heredity_quiz_genetics_heredity_pool_q1,0.3933,0,0.6067,39.3258,0,60.6742,22.05,21.796,22.515,356,356,lipids
b293eb7a01f56bf44e15405edfdc4390,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q20_i1 UpdateRadioButton,genetics_heredity_pool_q20,genetics_heredity_quiz_genetics_heredity_pool_q20,0.3016,0,0.6984,30.163,0,69.837,22.806,22.971,22.459,368,368,gene
5d2cea76f710a8488b26ce4cd845dad1,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q21_i1 UpdateRadioButton,genetics_heredity_pool_q21,genetics_heredity_quiz_genetics_heredity_pool_q21,0.2557,0,0.7443,25.5747,0,74.4253,21.824,21.828,21.812,348,348,gene
e5f90abe715a31b5688889b44775b4d1,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q22_i1 UpdateRadioButton,genetics_heredity_pool_q22,genetics_heredity_quiz_genetics_heredity_pool_q22,0.1558,0,0.8442,15.5807,0,84.4193,22.966,23.121,22.261,353,353,gene
9796a71d6cca0316b9f54cb870206d4a,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q23_beans_i1 UpdateRadioButton,genetics_heredity_pool_q23_beans,genetics_heredity_quiz_genetics_heredity_pool_q23_beans,0.1232,0,0.8768,12.3249,0,87.6751,21.851,21.567,24.326,357,357,gene
2c9575d1d5812655254fe1a9f08e95fa,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q24_beans_i1 UpdateRadioButton,genetics_heredity_pool_q24_beans,genetics_heredity_quiz_genetics_heredity_pool_q24_beans,0.1597,0,0.8403,15.9664,0,84.0336,21.851,21.873,21.732,357,357,acid
50e7675bc083b597ae548591b7065288,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q25_i1 UpdateRadioButton,genetics_heredity_pool_q25,genetics_heredity_quiz_genetics_heredity_pool_q25,0.1727,0,0.8273,17.2702,0,82.7298,22.348,22.117,23.296,359,359,cell
baafb84e2f4e1b7121e079d3241d0380,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q26_i1 UpdateRadioButton,genetics_heredity_pool_q26,genetics_heredity_quiz_genetics_heredity_pool_q26,0.1472,0,0.8528,14.7222,0,85.2778,22.729,22.673,23.032,360,360,cell
dd9e0438815e5b99a9dd2ec8a2a3d523,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q27_i1 UpdateRadioButton,genetics_heredity_pool_q27,genetics_heredity_quiz_genetics_heredity_pool_q27,0.1405,0,0.8595,14.0541,0,85.9459,21.056,21.423,19.127,370,370,energy
ef274e351a4fd8bf1bf0fadd26d2a5a4,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q2_i1 UpdateRadioButton,genetics_heredity_pool_q2,genetics_heredity_quiz_genetics_heredity_pool_q2,0.2051,0,0.7949,20.5128,0,79.4872,22.631,23.431,19.767,351,351,acid
5ce8d4ffe55f2ae58bdecbb4c76b290e,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q3_i1 UpdateRadioButton,genetics_heredity_pool_q3,genetics_heredity_quiz_genetics_heredity_pool_q3,0.4333,0,0.5667,43.3333,0,56.6667,22.791,21.687,24.196,330,330,gene
a5cf723bef3ad6ec74a0297daa6f4a83,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,4,genetics_heredity_pool_q4_i1 UpdateRadioButton,genetics_heredity_pool_q4,genetics_heredity_quiz_genetics_heredity_pool_q4,0.4006,0,0.5994,40.0552,0,59.9448,21.991,22.651,20.882,362,362,cell
d0133107a8c0ab37eadc30c4f567ee48,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q5_i1 UpdateRadioButton,genetics_heredity_pool_q5,genetics_heredity_quiz_genetics_heredity_pool_q5,0.1705,0,0.8295,17.0455,0,82.9545,22.011,22.078,21.679,352,352,gene
5cc5123d9452af9ee0e2455aade9922f,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q6_tongue_i1 UpdateRadioButton,genetics_heredity_pool_q6_tongue,genetics_heredity_quiz_genetics_heredity_pool_q6_tongue,0.1771,0,0.8229,17.7143,0,82.2857,21.341,21.355,21.262,350,350,gene
83663236928856aaeb76fbfba9b20561,"(sequence) Introduction to Biology, (unit) Cell Reproduction and Classic Genetics, (module) Heredity",genetics_heredity_quiz,5,genetics_heredity_pool_q7_tongue_i1 UpdateRadioButton,genetics_heredity_pool_q7_tongue,genetics_heredity_quiz_genetics_heredity_pool_q7_tongue,0.1886,0,0.8114,18.8571,0,81.1429,21.341,21.15,22.234,350,350,gene
